x, y, th, stamp, 
-1.3352693319320679, -2.2265610694885254, 2.398047318445525, 1759519696187894194, 
-1.348354697227478, -2.2147607803344727, 2.4402877415633033, 1759519696238062658, 
-1.3622382879257202, -2.203355312347412, 2.4838292825252246, 1759519696288919052, 
-1.3756585121154785, -2.193267822265625, 2.523258627744709, 1759519696334900635, 
-1.3878397941589355, -2.1847176551818848, 2.558784155695041, 1759519696377964586, 
-1.403143048286438, -2.1750621795654297, 2.600728040081466, 1759519696427949845, 
-1.418605923652649, -2.166002035140991, 2.6446659707512876, 1759519696478257869, 
-1.4342684745788574, -2.1579504013061523, 2.687333060703585, 1759519696529530038, 
-1.4492228031158447, -2.150995969772339, 2.7270469723292052, 1759519696574298891, 
-1.470453143119812, -2.1419947147369385, 2.7808986281088255, 1759519696638075205, 
-1.4874433279037476, -2.1358554363250732, 2.821420647106495, 1759519696688053072, 
-1.5031204223632812, -2.13093900680542, 2.8603807353392536, 1759519696733963335, 
-1.51844322681427, -2.126732349395752, 2.897659300844351, 1759519696778711409, 
-1.5430303812026978, -2.1211998462677, 2.9541049131173764, 1759519696848249484, 
-1.5588433742523193, -2.1184709072113037, 2.9907188207254167, 1759519696894461222, 
-1.5711780786514282, -2.11676287651062, 3.0185744685043763, 1759519696927942189, 
-1.5927633047103882, -2.114614963531494, 3.066903583798877, 1759519696988139592, 
-1.610499382019043, -2.1135523319244385, 3.1083605314619436, 1759519697038119762, 
-1.628810167312622, -2.1131627559661865, -3.1331923009383704, 1759519697087931857, 
-1.645240306854248, -2.113604784011841, -3.0957822789976888, 1759519697132957934, 
-1.6610610485076904, -2.114384651184082, -3.0588238223156217, 1759519697178023910, 
-1.6792315244674683, -2.1162009239196777, -3.0191035138002387, 1759519697228558541, 
-1.7041364908218384, -2.119779586791992, -2.962259303443474, 1759519697298823146, 
-1.7187732458114624, -2.1226160526275635, -2.931101769657163, 1759519697338590576, 
-1.7361468076705933, -2.1267082691192627, -2.8919010366239593, 1759519697387957222, 
-1.753858208656311, -2.131441116333008, -2.850922775857871, 1759519697437959612, 
-1.770982265472412, -2.1369025707244873, -2.811804325453702, 1759519697487931277, 
-1.7880213260650635, -2.142896890640259, -2.772621519412247, 1759519697537952706, 
-1.8018522262573242, -2.1483640670776367, -2.740747177807855, 1759519697578034126, 
-1.8254109621047974, -2.159081220626831, -2.6852602829745504, 1759519697648238484, 
-1.8348795175552368, -2.1636712551116943, -2.6610879929605122, 1759519697678420439, 
-1.8541591167449951, -2.174158811569214, -2.614477742078217, 1759519697738589592, 
-1.8699469566345215, -2.1836612224578857, -2.576150473554186, 1759519697787944965, 
-1.8852596282958984, -2.1937386989593506, -2.536544335373157, 1759519697837895511, 
-1.900068998336792, -2.204338788986206, -2.496475370849089, 1759519697887901096, 
-1.9148404598236084, -2.2158029079437256, -2.4561006120142643, 1759519697938948467, 
-1.925575613975525, -2.225036144256592, -2.4258457546210335, 1759519697978057393, 
-1.939469337463379, -2.237307548522949, -2.3872196336059295, 1759519698027938216, 
-1.9525378942489624, -2.250063180923462, -2.348882199661181, 1759519698078023935, 
-1.9678970575332642, -2.2660751342773438, -2.3024217281550214, 1759519698137951078, 
-1.9800984859466553, -2.279980182647705, -2.264897852480702, 1759519698188044849, 
-1.9915525913238525, -2.2941176891326904, -2.227520951911307, 1759519698237945574, 
-2.0023887157440186, -2.308647871017456, -2.188343462101279, 1759519698287895201, 
-2.0126357078552246, -2.3233001232147217, -2.1479599902137583, 1759519698337947615, 
-2.0208399295806885, -2.336029052734375, -2.116367483692614, 1759519698379087915, 
-2.030264377593994, -2.35188889503479, -2.078572046689499, 1759519698427968776, 
-2.0422682762145996, -2.374768018722534, -2.0262612050884483, 1759519698498485791, 
-2.0467820167541504, -2.3845419883728027, -2.0039709601884987, 1759519698527896173, 
-2.0561935901641846, -2.4052960872650146, -1.9615733010261165, 1759519698587925265, 
-2.063076972961426, -2.4226040840148926, -1.9235209895729402, 1759519698637964921, 
-2.0692858695983887, -2.4398536682128906, -1.8858024845854209, 1759519698687900203, 
-2.0749118328094482, -2.4575438499450684, -1.8501402263729374, 1759519698737973585, 
-2.0787672996520996, -2.4711451530456543, -1.819693919239693, 1759519698779062883, 
-2.083371639251709, -2.489921808242798, -1.7802211027814205, 1759519698831033905, 
-2.0864145755767822, -2.5057966709136963, -1.7493441735563628, 1759519698874653219, 
-2.0906193256378174, -2.5310370922088623, -1.6968297668681895, 1759519698944337059, 
-2.0925705432891846, -2.5476412773132324, -1.6640967087536604, 1759519698988141922, 
-2.0941762924194336, -2.5661423206329346, -1.6275830010415373, 1759519699037974782, 
-2.0948057174682617, -2.5844054222106934, -1.5911578727366484, 1759519699087904430, 
-2.0949454307556152, -2.6026501655578613, -1.5534220621479826, 1759519699137951181, 
