e, e_dot, e_int, stamp, 
1.041730721596985, -0.2059370224057364, 0.20463408912025408, 1761333399.068859, 
1.0175680382493906, -0.18514850097003335, 0.20036770241966775, 1761333399.165735, 
0.986622931146969, -0.17558704652151969, 0.2116440990181701, 1761333399.2773125, 
0.955936383624228, -0.1985707564857471, 0.20519982496807193, 1761333399.3736985, 
0.9271080534233378, -0.2073604467640218, 0.1829954386497489, 1761333399.468619, 
0.8978739278959297, -0.20161673511361514, 0.17797757770754122, 1761333399.5656972, 
0.8636503087993662, -0.20232143500990507, 0.18729400323363715, 1761333399.6776032, 
0.8342101235548692, -0.20406059394956963, 0.17997405648258735, 1761333399.773701, 
0.8108916998687763, -0.183114152841883, 0.16061365901651228, 1761333399.8696673, 
0.7856185592484266, -0.16939884730385932, 0.15496716040439995, 1761333399.9649618, 
